building_id,vegetation_presence,solar_panel_presence,facade_material,roof_type,window_wall_ratio,surrounding_green_space,green_certification,solar_installation,green_roof,year_built,insulation_type,hvac_type,building_function,energy_consumption_sqft,carbon_emission_tons,rainwater_harvesting,smart_systems,Environment Design,energy_efficiency_score
39218,1,0,bamboo,flat,0.74,0.71,LEED,0,1,2013,none,conventional,residential,70.15,31.01,1,1,Green,E
39219,1,0,wood,flat,0.24,0.06,BREEAM,0,0,2007,standard,renewable,residential,5.0,1.85,0,1,Non-Green,B
39220,1,0,steel,flat,0.87,0.75,BREEAM,0,0,1982,none,conventional,industrial,83.26,36.98,0,1,Non-Green,D
39221,0,0,wood,flat,0.75,0.29,,0,0,2010,eco,renewable,residential,5.0,1.08,0,1,Green,A
39222,1,0,wood,green,0.65,0.62,,0,1,2005,eco,conventional,commercial,15.25,6.16,0,0,Non-Green,B
39223,0,0,recycled,flat,0.59,0.65,GreenMark,0,0,1964,standard,conventional,industrial,9.6,4.11,1,0,Non-Green,A
39224,0,0,bamboo,green,0.23,0.51,BREEAM,0,0,2007,standard,conventional,residential,11.81,5.91,1,1,Green,B
39225,1,1,steel,flat,0.72,0.12,LEED,1,0,2015,eco,renewable,institutional,10.25,4.12,1,0,Green,D
39226,0,0,recycled,flat,0.61,0.43,LEED,0,0,2014,eco,conventional,commercial,18.84,9.23,0,1,Non-Green,C
39227,0,0,recycled,green,0.9,0.71,,0,0,1990,none,conventional,institutional,33.19,14.52,0,1,Non-Green,B
39228,0,1,glass,green,0.53,0.44,,1,1,1993,eco,renewable,institutional,6.17,3.65,0,0,Green,A
39229,0,0,steel,green,0.89,0.45,GreenMark,0,1,1966,none,renewable,industrial,15.01,7.47,0,0,Non-Green,B
39230,1,0,concrete,flat,0.61,0.32,,0,0,2000,eco,conventional,industrial,32.66,15.1,0,1,Green,B
39231,0,0,concrete,green,0.68,0.24,,0,0,1994,none,renewable,institutional,34.63,16.53,0,1,Green,D
39232,1,1,steel,green,0.59,0.3,BREEAM,1,0,2009,eco,conventional,residential,5.0,1.0,0,1,Non-Green,A
39233,1,0,bamboo,green,0.62,0.18,LEED,0,0,2003,eco,conventional,institutional,5.0,1.0,0,0,Non-Green,A
39234,1,0,concrete,flat,0.71,0.68,LEED,0,0,1969,eco,conventional,institutional,5.0,1.0,0,0,Green,A
39235,1,0,wood,flat,0.6,0.2,LEED,0,0,1995,eco,conventional,residential,5.0,2.48,0,1,Green,C
39236,1,1,bamboo,flat,0.85,0.36,LEED,1,0,1991,standard,renewable,institutional,8.02,4.54,1,0,Green,C
39237,1,0,recycled,green,0.65,0.31,LEED,0,1,2006,eco,conventional,industrial,7.93,2.73,0,1,Green,B
39238,1,0,wood,flat,0.28,0.0,BREEAM,0,0,2014,none,renewable,residential,5.0,1.89,0,1,Green,B
39239,0,1,wood,green,0.64,0.04,,1,0,1964,eco,renewable,institutional,12.1,4.9,0,0,Non-Green,B
39240,0,0,bamboo,green,0.44,0.09,,0,0,2016,standard,renewable,residential,13.67,5.96,1,1,Non-Green,C
39241,0,0,concrete,green,0.39,0.28,BREEAM,0,1,1976,eco,conventional,institutional,19.64,8.37,0,1,Green,C
39242,1,1,recycled,flat,0.72,0.01,BREEAM,1,0,2002,eco,conventional,institutional,5.0,1.0,0,1,Green,A
39243,0,0,steel,green,0.57,0.29,GreenMark,0,0,1984,none,renewable,residential,10.16,4.82,0,1,Green,B
39244,0,1,glass,green,0.58,0.25,GreenMark,1,1,2021,eco,conventional,residential,5.0,2.06,0,0,Non-Green,B
39245,0,0,concrete,flat,0.88,0.22,BREEAM,0,0,1989,standard,conventional,institutional,57.4,26.03,0,0,Non-Green,E
39246,1,0,glass,green,0.61,0.09,BREEAM,0,0,1990,none,renewable,commercial,27.58,13.12,0,0,Non-Green,D
39247,1,0,concrete,green,0.55,0.32,BREEAM,0,1,1978,none,renewable,industrial,19.06,8.41,0,1,Green,C
39248,0,0,steel,flat,0.53,0.53,,0,1,1997,eco,renewable,institutional,11.55,5.84,1,1,Non-Green,B
39249,0,0,bamboo,green,0.86,0.78,BREEAM,0,0,1994,standard,renewable,commercial,5.0,2.15,0,0,Green,A
39250,1,1,wood,flat,0.42,0.56,LEED,1,0,1994,none,conventional,commercial,23.37,10.31,0,1,Green,B
39251,0,0,concrete,flat,0.6,0.43,BREEAM,0,1,2012,none,renewable,institutional,21.31,9.12,1,1,Non-Green,D
39252,1,1,steel,green,0.4,0.03,BREEAM,1,0,2007,none,renewable,industrial,25.03,11.3,0,1,Non-Green,C
39253,1,0,steel,flat,0.51,0.43,BREEAM,0,0,1992,eco,conventional,residential,29.59,13.24,0,1,Green,D
39254,1,1,bamboo,flat,0.74,0.64,LEED,1,0,1963,standard,renewable,industrial,15.47,6.62,1,0,Green,C
39255,0,0,recycled,flat,0.65,0.61,LEED,0,1,1976,none,conventional,industrial,55.84,25.63,0,0,Green,D
39256,1,0,recycled,green,0.87,0.41,GreenMark,0,0,2017,none,renewable,industrial,28.22,13.65,1,1,Non-Green,D
39257,0,0,recycled,green,0.69,0.09,LEED,0,1,1978,eco,renewable,institutional,5.0,1.0,0,0,Green,A
39258,0,0,steel,green,0.77,0.57,,0,0,1997,eco,conventional,institutional,10.71,5.56,0,0,Green,A
39259,1,0,glass,flat,0.68,0.23,,0,0,2005,eco,renewable,institutional,6.1,2.3,0,1,Non-Green,A
39260,1,0,concrete,flat,0.71,0.24,LEED,0,0,1974,eco,renewable,industrial,9.4,3.7,0,0,Non-Green,B
39261,1,1,glass,flat,0.21,0.5,GreenMark,1,1,1971,standard,conventional,institutional,46.07,20.09,0,0,Green,C
39262,0,1,bamboo,green,0.59,0.62,BREEAM,1,0,2002,eco,conventional,commercial,16.75,7.43,0,0,Non-Green,C
39263,0,1,wood,flat,0.41,0.01,LEED,1,0,1977,none,renewable,residential,22.96,10.48,0,1,Green,E
39264,1,0,bamboo,flat,0.72,0.64,GreenMark,0,0,1992,standard,conventional,institutional,5.0,1.12,1,0,Green,A
39265,1,1,recycled,green,0.6,0.77,GreenMark,1,0,1980,eco,renewable,institutional,5.0,1.0,0,0,Green,A
39266,1,0,bamboo,flat,0.63,0.46,,0,0,1997,eco,conventional,institutional,43.8,19.65,0,0,Green,D
39267,1,0,bamboo,flat,0.68,0.36,LEED,0,0,2021,none,renewable,residential,6.09,2.27,0,1,Non-Green,B
39268,1,0,recycled,green,0.44,0.73,BREEAM,0,0,1963,eco,conventional,institutional,5.0,1.0,0,0,Green,A
39269,0,0,concrete,green,0.36,0.78,,0,0,2023,standard,renewable,industrial,37.46,17.0,0,0,Non-Green,D
39270,1,0,steel,green,0.69,0.66,BREEAM,0,0,1975,none,conventional,commercial,48.71,22.43,0,1,Green,D
39271,0,0,wood,flat,0.74,0.13,GreenMark,0,0,1964,standard,renewable,institutional,22.5,9.64,0,0,Non-Green,D
39272,1,0,recycled,green,0.79,0.31,LEED,0,0,2020,none,conventional,commercial,38.21,16.66,0,1,Non-Green,C
39273,1,1,glass,green,0.43,0.46,LEED,1,0,1974,standard,conventional,commercial,25.19,11.63,0,1,Green,B
39274,0,1,glass,flat,0.78,0.19,GreenMark,1,0,1961,standard,conventional,industrial,50.1,22.81,0,1,Non-Green,C
39275,0,0,glass,flat,0.64,0.41,GreenMark,0,1,1991,eco,conventional,residential,15.14,7.37,1,0,Green,B
39276,0,0,glass,green,0.75,0.3,BREEAM,0,0,2000,standard,renewable,institutional,17.53,7.28,0,1,Non-Green,C
39277,0,1,wood,flat,0.71,0.51,LEED,1,0,2010,standard,conventional,commercial,12.75,6.45,0,1,Non-Green,B
39278,1,0,recycled,green,0.74,0.66,LEED,0,0,1989,standard,renewable,industrial,5.0,1.0,0,0,Non-Green,A
39279,0,1,steel,green,0.6,0.16,,1,1,2013,standard,conventional,residential,43.54,19.58,0,0,Non-Green,C
39280,1,1,recycled,green,0.88,0.47,LEED,1,1,2010,none,renewable,residential,5.0,2.69,1,1,Non-Green,C
39281,1,0,concrete,green,0.35,0.39,LEED,0,1,2018,none,renewable,industrial,13.81,6.41,0,1,Non-Green,C
39282,1,0,bamboo,flat,0.55,0.29,LEED,0,0,1999,eco,conventional,commercial,17.15,8.52,0,1,Non-Green,D
39283,0,1,concrete,flat,0.3,0.54,LEED,1,0,1979,standard,conventional,institutional,13.51,5.97,0,0,Green,B
39284,0,1,steel,green,0.75,0.09,,1,0,1977,none,renewable,commercial,41.25,18.19,1,0,Non-Green,D
39285,1,0,glass,green,0.67,0.34,LEED,0,0,2021,standard,conventional,industrial,44.56,19.98,0,1,Non-Green,D
39286,1,0,recycled,green,0.79,0.31,BREEAM,0,0,1962,standard,conventional,commercial,5.0,1.93,0,0,Green,A
39287,1,0,concrete,green,0.88,0.01,,0,0,1989,eco,renewable,institutional,17.61,7.91,1,0,Non-Green,C
39288,0,0,steel,green,0.68,0.22,GreenMark,0,1,1965,standard,conventional,commercial,26.61,11.5,1,0,Non-Green,B
39289,0,1,concrete,green,0.81,0.46,LEED,1,0,2005,none,conventional,residential,33.83,14.72,0,0,Non-Green,D
39290,0,1,bamboo,flat,0.45,0.12,BREEAM,1,0,1978,none,conventional,industrial,86.21,38.74,0,1,Non-Green,E
39291,0,0,bamboo,green,0.32,0.74,BREEAM,0,1,1960,none,conventional,industrial,32.15,14.86,0,0,Non-Green,B
39292,1,0,glass,green,0.84,0.05,GreenMark,0,0,1963,none,conventional,commercial,57.07,25.07,1,0,Green,D
39293,0,1,wood,green,0.79,0.72,GreenMark,1,0,1967,standard,conventional,industrial,32.13,14.03,0,1,Green,B
39294,0,0,concrete,green,0.25,0.41,,0,0,2001,eco,conventional,residential,26.2,11.29,1,0,Non-Green,B
39295,1,0,glass,green,0.78,0.05,GreenMark,0,0,2021,standard,conventional,residential,24.96,10.71,0,0,Green,B
39296,1,0,concrete,flat,0.42,0.03,,0,0,2017,eco,conventional,residential,17.16,7.38,1,0,Green,B
39297,0,0,wood,flat,0.6,0.32,LEED,0,0,1998,eco,conventional,institutional,9.96,4.52,0,1,Non-Green,C
39298,0,1,steel,flat,0.76,0.2,GreenMark,1,0,1981,none,renewable,commercial,13.84,6.39,1,0,Green,B
39299,0,1,glass,flat,0.68,0.8,LEED,1,0,1963,eco,conventional,institutional,15.01,6.35,0,0,Non-Green,C
39300,0,0,recycled,flat,0.33,0.34,,0,0,2006,none,conventional,residential,114.92,52.26,1,1,Green,E
39301,1,0,wood,flat,0.89,0.4,GreenMark,0,1,1964,eco,renewable,residential,6.53,2.24,0,0,Green,B
39302,1,0,bamboo,green,0.27,0.3,GreenMark,0,0,1990,eco,conventional,industrial,5.0,1.0,1,0,Green,A
39303,1,0,steel,flat,0.85,0.15,LEED,0,0,1974,none,conventional,residential,43.53,19.28,0,1,Non-Green,C
39304,0,1,steel,flat,0.51,0.62,GreenMark,1,0,2003,eco,renewable,industrial,8.95,4.54,0,0,Non-Green,C
39305,1,0,wood,flat,0.29,0.21,BREEAM,0,1,1989,none,conventional,industrial,42.95,19.58,0,0,Green,C
39306,0,1,bamboo,green,0.86,0.61,LEED,1,0,1999,standard,conventional,residential,5.0,1.04,1,0,Green,B
39307,0,1,bamboo,flat,0.79,0.46,BREEAM,1,0,1968,none,conventional,institutional,5.0,2.2,0,1,Green,A
39308,1,0,bamboo,flat,0.68,0.03,BREEAM,0,0,1977,standard,conventional,commercial,31.31,14.18,1,0,Green,C
39309,0,0,recycled,flat,0.83,0.15,GreenMark,0,0,2018,standard,renewable,residential,23.47,11.25,0,1,Green,E
39310,1,0,recycled,green,0.27,0.49,,0,0,2022,none,conventional,commercial,24.29,11.36,0,1,Non-Green,A
39311,0,0,recycled,green,0.44,0.07,GreenMark,0,0,1992,standard,renewable,institutional,5.0,1.5,0,0,Green,A
39312,0,0,wood,green,0.35,0.42,LEED,0,0,1969,none,conventional,commercial,26.96,12.38,1,1,Non-Green,C
39313,0,0,recycled,green,0.47,0.06,LEED,0,0,2023,eco,renewable,institutional,5.0,1.01,1,1,Green,C
39314,0,1,glass,flat,0.85,0.06,,1,0,2013,none,renewable,residential,18.61,9.11,0,0,Green,B
39315,0,0,wood,flat,0.83,0.42,,0,0,2019,none,conventional,commercial,63.86,29.22,1,0,Non-Green,C
39316,0,1,wood,green,0.82,0.76,,1,0,2013,none,conventional,residential,70.45,31.94,0,1,Green,D
39317,1,0,wood,green,0.77,0.27,,0,0,2019,eco,renewable,industrial,7.0,2.64,0,1,Non-Green,A
39318,0,0,concrete,flat,0.56,0.42,LEED,0,0,1976,standard,conventional,residential,26.98,12.04,0,1,Non-Green,D
39319,0,0,concrete,flat,0.53,0.43,LEED,0,1,1993,eco,conventional,industrial,26.07,11.26,1,0,Non-Green,C
39320,0,0,concrete,green,0.37,0.69,GreenMark,0,0,1999,eco,renewable,residential,10.2,5.42,1,0,Green,D
39321,1,0,wood,flat,0.9,0.31,LEED,0,0,1974,standard,conventional,commercial,11.64,5.86,0,0,Non-Green,B
39322,1,0,glass,flat,0.79,0.48,,0,0,1985,eco,renewable,residential,14.11,5.64,1,0,Green,C
39323,1,0,bamboo,green,0.89,0.25,GreenMark,0,1,1985,eco,renewable,industrial,5.0,1.76,1,1,Green,A
39324,1,0,concrete,green,0.87,0.78,LEED,0,0,2001,none,renewable,institutional,7.68,3.65,0,1,Green,B
39325,0,1,glass,flat,0.79,0.29,LEED,1,0,1991,eco,renewable,commercial,7.11,3.48,1,1,Non-Green,B
39326,1,1,wood,green,0.72,0.71,GreenMark,1,0,2001,eco,renewable,commercial,5.0,1.61,0,0,Non-Green,B
39327,0,1,concrete,green,0.83,0.42,GreenMark,1,0,1996,none,renewable,residential,20.27,8.51,0,0,Non-Green,D
39328,1,0,wood,green,0.6,0.42,GreenMark,0,0,1977,eco,conventional,commercial,16.77,7.56,0,1,Non-Green,C
39329,0,1,wood,flat,0.26,0.64,,1,1,2019,standard,conventional,commercial,51.84,24.23,0,0,Non-Green,C
39330,1,1,steel,flat,0.64,0.68,GreenMark,1,0,2020,standard,conventional,commercial,47.78,21.05,0,0,Non-Green,D
39331,0,1,concrete,flat,0.59,0.3,BREEAM,1,1,1973,eco,renewable,institutional,6.78,3.26,0,0,Green,B
39332,1,0,wood,flat,0.51,0.19,GreenMark,0,0,1969,standard,conventional,residential,46.69,20.51,1,0,Green,D
39333,1,0,bamboo,flat,0.46,0.59,LEED,0,0,2019,none,conventional,residential,63.29,28.28,0,0,Green,E
39334,0,1,bamboo,green,0.83,0.66,GreenMark,1,1,2002,eco,conventional,institutional,5.0,1.0,0,1,Green,B
39335,0,1,steel,green,0.36,0.06,GreenMark,1,0,1995,eco,conventional,commercial,19.37,9.51,0,1,Green,C
39336,0,1,wood,green,0.66,0.14,BREEAM,1,0,1965,none,conventional,industrial,55.46,25.19,1,0,Non-Green,D
39337,0,0,wood,green,0.29,0.77,GreenMark,0,0,1984,standard,renewable,institutional,6.51,3.72,0,1,Green,C
39338,1,0,glass,green,0.89,0.0,GreenMark,0,0,1987,standard,conventional,industrial,78.33,35.01,0,0,Non-Green,E
39339,0,0,concrete,green,0.82,0.54,GreenMark,0,0,1974,eco,conventional,industrial,33.54,16.05,0,0,Green,D
39340,0,1,bamboo,flat,0.74,0.7,GreenMark,1,0,1984,eco,conventional,institutional,5.0,1.13,0,1,Green,A
39341,1,0,bamboo,flat,0.66,0.48,BREEAM,0,1,1988,none,renewable,residential,5.0,1.12,1,0,Green,B
39342,0,0,recycled,flat,0.79,0.05,BREEAM,0,0,1967,eco,renewable,industrial,15.46,7.06,1,0,Non-Green,D
39343,1,1,recycled,flat,0.5,0.38,,1,0,1994,standard,renewable,industrial,44.69,19.69,0,0,Non-Green,E
39344,0,0,wood,flat,0.31,0.22,GreenMark,0,0,1971,eco,renewable,commercial,17.24,7.75,0,1,Green,D
39345,0,0,steel,flat,0.82,0.74,,0,1,2011,standard,renewable,commercial,18.26,8.44,1,0,Green,B
39346,0,1,glass,green,0.81,0.0,,1,1,2011,standard,renewable,commercial,9.46,4.84,0,1,Green,A
39347,0,0,recycled,flat,0.46,0.25,BREEAM,0,0,1962,standard,conventional,industrial,18.36,7.93,0,1,Non-Green,B
39348,0,0,concrete,flat,0.89,0.6,,0,0,1982,none,conventional,commercial,60.21,27.37,1,1,Non-Green,B
39349,1,1,recycled,green,0.45,0.29,BREEAM,1,1,1985,standard,conventional,residential,9.35,4.24,0,0,Green,B
39350,1,1,glass,green,0.71,0.15,,1,0,1998,none,renewable,residential,39.61,18.45,1,0,Green,D
39351,1,1,recycled,green,0.8,0.79,BREEAM,1,0,2007,standard,conventional,residential,5.0,1.34,0,0,Non-Green,A
39352,1,0,wood,flat,0.74,0.46,BREEAM,0,1,1988,eco,renewable,residential,5.0,1.0,1,1,Green,A
39353,0,0,recycled,flat,0.46,0.7,GreenMark,0,1,1980,standard,conventional,institutional,63.11,28.13,0,0,Green,E
39354,0,1,recycled,flat,0.84,0.56,,1,0,2007,standard,conventional,industrial,21.91,9.73,0,0,Non-Green,A
39355,1,0,recycled,flat,0.35,0.06,BREEAM,0,0,1990,none,conventional,commercial,24.49,11.4,0,1,Non-Green,C
39356,1,0,concrete,flat,0.83,0.07,GreenMark,0,1,2012,standard,conventional,residential,22.02,10.38,0,0,Non-Green,C
39357,0,0,bamboo,flat,0.72,0.08,BREEAM,0,0,2015,eco,conventional,industrial,5.0,1.97,0,0,Non-Green,A
39358,1,0,steel,green,0.78,0.49,,0,0,1966,eco,renewable,commercial,5.49,3.35,0,1,Non-Green,A
39359,1,0,recycled,green,0.78,0.49,LEED,0,0,1964,none,renewable,commercial,5.0,1.0,1,1,Green,A
39360,1,0,recycled,flat,0.66,0.2,,0,1,1992,eco,conventional,institutional,12.14,5.96,0,1,Green,B
39361,0,0,wood,flat,0.49,0.4,BREEAM,0,0,2016,standard,renewable,residential,5.0,1.0,0,0,Non-Green,A
39362,0,1,glass,flat,0.74,0.73,LEED,1,0,1995,eco,conventional,industrial,27.42,12.36,1,0,Green,C
39363,0,0,concrete,flat,0.76,0.53,BREEAM,0,0,1975,eco,conventional,residential,5.0,1.0,1,0,Green,A
39364,1,0,wood,green,0.58,0.75,,0,1,2009,none,conventional,residential,66.11,30.59,0,0,Green,D
39365,0,0,concrete,green,0.57,0.54,BREEAM,0,0,1964,none,renewable,institutional,20.65,10.07,1,0,Non-Green,D
39366,1,0,wood,green,0.66,0.04,,0,1,1999,none,renewable,residential,11.54,4.64,0,0,Green,B
39367,0,1,glass,green,0.81,0.44,,1,0,1983,none,conventional,commercial,99.94,45.23,0,0,Non-Green,D
39368,0,1,steel,green,0.39,0.33,,1,0,1992,none,renewable,residential,28.27,12.47,1,1,Green,C
39369,0,1,recycled,green,0.52,0.33,,1,0,1982,none,renewable,commercial,15.3,6.86,1,0,Non-Green,A
39370,1,1,recycled,green,0.68,0.22,GreenMark,1,1,1998,none,renewable,commercial,5.0,1.2,0,0,Green,A
39371,0,1,bamboo,flat,0.33,0.31,,1,0,1961,none,conventional,industrial,79.04,36.31,0,0,Non-Green,C
39372,0,0,concrete,flat,0.76,0.52,,0,0,2009,standard,conventional,institutional,60.36,28.17,1,1,Green,D
39373,1,0,wood,green,0.22,0.05,,0,1,2001,standard,renewable,institutional,27.56,13.29,0,1,Non-Green,D
39374,0,0,recycled,green,0.82,0.43,GreenMark,0,0,1999,eco,renewable,institutional,5.0,1.01,0,0,Non-Green,A
39375,1,0,recycled,green,0.27,0.08,LEED,0,0,1966,standard,conventional,residential,6.14,3.17,0,1,Non-Green,C
39376,0,1,concrete,flat,0.82,0.12,BREEAM,1,0,2004,eco,conventional,institutional,10.66,4.7,1,0,Non-Green,B
39377,0,0,glass,green,0.41,0.33,LEED,0,0,2003,standard,conventional,residential,29.1,12.85,0,0,Green,C
39378,0,0,recycled,green,0.82,0.65,LEED,0,0,1992,standard,conventional,industrial,19.87,8.75,0,0,Green,B
39379,0,0,bamboo,flat,0.75,0.04,LEED,0,1,1980,standard,conventional,industrial,8.86,3.33,1,1,Non-Green,A
39380,0,0,bamboo,flat,0.45,0.61,,0,1,1990,standard,conventional,institutional,23.18,10.11,1,1,Non-Green,B
39381,0,0,steel,green,0.73,0.54,GreenMark,0,1,1988,none,conventional,industrial,51.15,23.44,0,0,Green,C
39382,1,1,glass,flat,0.67,0.26,BREEAM,1,0,2009,standard,conventional,industrial,70.94,32.5,0,1,Green,E
39383,1,0,glass,green,0.7,0.67,,0,0,1992,standard,renewable,residential,6.93,3.95,0,0,Green,A
39384,0,1,concrete,green,0.35,0.8,LEED,1,0,1971,none,conventional,industrial,42.25,19.11,0,1,Non-Green,C
39385,1,1,concrete,green,0.77,0.66,GreenMark,1,0,2014,eco,conventional,commercial,8.41,3.5,0,0,Non-Green,A
39386,0,0,wood,flat,0.37,0.45,,0,1,1960,eco,conventional,residential,19.71,9.29,0,1,Green,B
39387,1,0,wood,green,0.62,0.16,GreenMark,0,0,2023,none,renewable,industrial,8.27,3.13,0,0,Non-Green,A
39388,1,1,recycled,flat,0.32,0.18,LEED,1,1,2017,standard,renewable,industrial,19.51,9.12,0,1,Non-Green,D
39389,1,1,bamboo,green,0.83,0.43,GreenMark,1,0,2011,none,conventional,residential,5.0,1.21,0,1,Green,A
39390,0,0,steel,flat,0.4,0.76,LEED,0,0,1966,none,renewable,residential,31.72,14.75,0,1,Green,E
39391,0,0,concrete,flat,0.41,0.07,BREEAM,0,1,1974,none,renewable,industrial,26.14,12.62,0,0,Non-Green,D
39392,1,0,recycled,green,0.82,0.18,GreenMark,0,0,1960,eco,renewable,residential,5.0,1.1,0,0,Green,A
39393,0,0,steel,green,0.36,0.69,BREEAM,0,0,1982,standard,renewable,industrial,13.4,6.12,1,1,Green,B
39394,1,1,bamboo,green,0.41,0.54,BREEAM,1,1,1965,standard,conventional,residential,5.0,1.2,1,1,Green,A
39395,0,0,bamboo,flat,0.52,0.66,LEED,0,1,2003,eco,conventional,industrial,16.73,7.47,0,0,Green,C
39396,1,0,concrete,green,0.36,0.33,GreenMark,0,1,1986,eco,renewable,institutional,5.0,1.12,0,0,Non-Green,B
39397,0,0,bamboo,flat,0.76,0.32,GreenMark,0,0,1964,eco,conventional,residential,24.13,10.78,0,0,Green,D
39398,1,1,steel,green,0.81,0.1,LEED,1,0,2016,standard,conventional,institutional,30.27,13.49,0,1,Green,C
39399,1,1,glass,green,0.57,0.55,,1,1,1976,eco,renewable,institutional,10.43,3.92,0,1,Non-Green,A
39400,1,0,bamboo,flat,0.6,0.4,LEED,0,0,2001,standard,conventional,industrial,54.77,24.42,1,0,Non-Green,E
39401,1,0,wood,flat,0.69,0.42,LEED,0,1,1983,none,renewable,industrial,31.25,14.79,1,1,Green,E
39402,0,0,bamboo,flat,0.66,0.44,GreenMark,0,0,2012,standard,renewable,residential,21.36,9.42,1,1,Green,D
39403,1,0,concrete,green,0.9,0.19,LEED,0,1,2019,eco,conventional,industrial,28.99,13.47,1,1,Non-Green,D
39404,0,1,concrete,green,0.31,0.65,BREEAM,1,0,2013,none,conventional,commercial,39.49,18.12,1,1,Non-Green,D
39405,1,0,bamboo,flat,0.28,0.43,,0,0,1976,none,conventional,commercial,74.34,33.12,0,1,Green,D
39406,1,0,recycled,flat,0.6,0.76,,0,0,2004,none,renewable,industrial,27.99,12.08,0,1,Non-Green,C
39407,1,0,glass,flat,0.82,0.75,BREEAM,0,1,1972,eco,conventional,residential,23.55,10.97,0,1,Non-Green,C
39408,1,0,wood,green,0.4,0.14,GreenMark,0,0,2010,standard,renewable,institutional,5.0,1.0,0,1,Non-Green,A
39409,0,0,glass,green,0.31,0.66,BREEAM,0,0,1961,eco,renewable,industrial,11.38,5.22,0,0,Green,C
39410,0,0,recycled,flat,0.66,0.0,BREEAM,0,0,2023,standard,conventional,industrial,36.52,16.99,1,1,Non-Green,C
39411,1,0,concrete,green,0.64,0.37,BREEAM,0,0,2012,none,conventional,industrial,14.52,7.43,0,1,Non-Green,A
39412,1,1,recycled,green,0.63,0.58,BREEAM,1,0,1962,eco,renewable,institutional,5.97,3.06,0,1,Non-Green,C
39413,0,0,concrete,green,0.6,0.2,,0,1,1986,standard,conventional,commercial,40.97,18.14,1,1,Non-Green,B
39414,1,0,concrete,green,0.51,0.43,GreenMark,0,0,1987,standard,conventional,residential,5.0,1.09,0,0,Green,A
39415,1,0,recycled,green,0.54,0.48,GreenMark,0,0,1980,eco,conventional,industrial,5.0,1.16,0,0,Non-Green,A
39416,0,0,recycled,green,0.57,0.27,BREEAM,0,0,2001,standard,conventional,industrial,42.74,19.47,0,1,Green,D
39417,1,0,glass,green,0.21,0.03,BREEAM,0,0,1969,standard,conventional,industrial,24.54,10.41,1,1,Green,B
39418,1,0,wood,green,0.27,0.42,LEED,0,1,1985,standard,renewable,institutional,5.0,2.27,1,0,Green,C
39419,1,0,glass,green,0.69,0.75,GreenMark,0,0,1974,none,conventional,residential,12.37,5.28,1,0,Green,A
39420,0,0,glass,green,0.44,0.41,,0,1,1980,eco,renewable,institutional,19.69,9.62,1,1,Green,D
39421,0,0,concrete,green,0.77,0.11,LEED,0,0,1968,standard,conventional,industrial,27.43,11.79,0,1,Non-Green,B
39422,0,0,concrete,flat,0.76,0.16,GreenMark,0,0,1973,standard,renewable,commercial,30.79,13.98,0,1,Green,E
39423,0,1,glass,green,0.73,0.8,BREEAM,1,0,1962,eco,renewable,institutional,7.63,3.86,0,0,Non-Green,C
39424,1,0,concrete,flat,0.38,0.19,LEED,0,1,2002,standard,renewable,commercial,27.9,12.04,0,0,Green,E
39425,1,0,concrete,green,0.5,0.05,,0,0,1983,standard,renewable,institutional,6.77,3.73,1,0,Non-Green,A
39426,1,0,glass,flat,0.35,0.78,LEED,0,0,2023,none,renewable,residential,5.0,1.93,0,0,Green,A
39427,1,0,recycled,flat,0.84,0.05,,0,1,1993,standard,conventional,institutional,59.64,27.71,1,0,Non-Green,D
39428,0,1,wood,flat,0.71,0.7,GreenMark,1,0,1963,eco,renewable,commercial,15.52,6.38,0,0,Non-Green,D
39429,0,0,glass,green,0.31,0.14,GreenMark,0,1,1997,eco,conventional,residential,6.24,2.95,0,0,Green,B
39430,1,0,wood,green,0.77,0.39,LEED,0,0,2019,standard,conventional,residential,5.16,2.72,0,0,Non-Green,C
39431,0,0,recycled,green,0.45,0.45,LEED,0,0,2011,eco,conventional,commercial,14.78,6.07,1,0,Non-Green,C
39432,0,0,glass,flat,0.55,0.6,LEED,0,1,2019,none,conventional,industrial,68.78,30.53,1,1,Non-Green,D
39433,1,0,bamboo,green,0.84,0.49,GreenMark,0,0,1969,standard,conventional,residential,31.76,15.17,0,0,Green,D
39434,1,0,concrete,flat,0.25,0.02,GreenMark,0,1,2018,standard,conventional,residential,6.59,2.81,1,0,Green,A
39435,0,0,recycled,green,0.85,0.68,,0,0,2011,none,conventional,institutional,84.52,38.32,0,0,Green,D
